timestamp,offset_x,offset_y,offset_area,yaw,ud,fb,height,object_detected
2025-08-08T15:15:08.423264,82.0,18.0,24360.0,8,0,-12,110,True
2025-08-08T15:15:08.480747,83.0,17.0,29606.5,8,0,-14,110,True
2025-08-08T15:15:08.536930,103.0,19.0,40844.0,10,0,-20,110,True
2025-08-08T15:15:08.596082,98.0,17.0,75845.0,9,0,-30,100,True
2025-08-08T15:15:08.658067,91.0,3.0,142252.0,9,0,-30,100,True
2025-08-08T15:15:08.717807,74.0,0.0,151486.0,7,0,-30,100,True
2025-08-08T15:15:08.776876,74.0,0.0,151410.0,7,0,-30,100,True
2025-08-08T15:15:08.834267,75.0,1.0,151328.5,7,0,-30,100,True
2025-08-08T15:15:08.892303,75.0,1.0,151208.5,7,0,-30,100,True
2025-08-08T15:15:08.950979,76.0,2.0,151066.0,7,0,-30,100,True
2025-08-08T15:15:09.008622,76.0,2.0,149863.0,7,0,-30,100,True
2025-08-08T15:15:09.066739,77.0,3.0,149675.5,7,0,-30,100,True
2025-08-08T15:15:09.124386,77.0,3.0,149556.0,7,0,-30,100,True
2025-08-08T15:15:09.182713,78.0,4.0,149398.5,7,0,-30,100,True
2025-08-08T15:15:09.241346,78.0,4.0,149267.5,7,0,-30,100,True
2025-08-08T15:15:09.301085,79.0,5.0,149130.0,7,0,-30,100,True
2025-08-08T15:15:09.359392,79.0,5.0,148967.5,7,0,-30,100,True
2025-08-08T15:15:09.416568,80.0,6.0,148802.5,8,0,-30,100,True
2025-08-08T15:15:09.473909,80.0,6.0,148533.5,8,0,-30,100,True
2025-08-08T15:15:09.532573,81.0,7.0,148343.5,8,0,-30,100,True
2025-08-08T15:15:09.589609,81.0,7.0,148122.0,8,0,-30,100,True
2025-08-08T15:15:09.646992,82.0,8.0,147848.0,8,0,-30,100,True
2025-08-08T15:15:09.705619,82.0,8.0,147561.0,8,0,-30,100,True
2025-08-08T15:15:09.763262,83.0,9.0,147236.0,8,0,-30,100,True
2025-08-08T15:15:09.822301,83.0,9.0,146890.0,8,0,-30,100,True
2025-08-08T15:15:09.880215,84.0,10.0,146468.0,8,0,-30,100,True
2025-08-08T15:15:09.938312,84.0,10.0,145969.5,8,0,-30,100,True
2025-08-08T15:15:09.996349,85.0,11.0,145385.0,8,0,-30,100,True
2025-08-08T15:15:10.053548,85.0,11.0,144722.0,8,0,-30,100,True
2025-08-08T15:15:10.112853,86.0,12.0,144073.5,8,0,-30,100,True
2025-08-08T15:15:10.172869,86.0,12.0,143348.0,8,0,-30,100,True
2025-08-08T15:15:10.229989,87.0,13.0,142689.5,8,0,-30,100,True
2025-08-08T15:15:10.287290,87.0,13.0,141942.0,8,0,-30,100,True
2025-08-08T15:15:10.346650,71.0,14.0,138939.5,7,0,-30,100,True
2025-08-08T15:15:10.404616,71.0,14.0,138335.0,7,0,-30,100,True
2025-08-08T15:15:10.461159,72.0,15.0,137727.0,7,0,-30,100,True
2025-08-08T15:15:10.520075,72.0,15.0,137004.0,7,0,-30,100,True
2025-08-08T15:15:10.579906,73.0,16.0,136270.5,7,0,-30,100,True
2025-08-08T15:15:10.638921,73.0,16.0,135483.5,7,0,-30,100,True
2025-08-08T15:15:10.695734,74.0,17.0,134653.0,7,0,-30,100,True
2025-08-08T15:15:10.753283,74.0,17.0,133758.0,7,0,-30,100,True
2025-08-08T15:15:10.814359,12.0,0.0,294333.0,0,0,-30,110,True
2025-08-08T15:15:10.872155,31.0,0.0,405216.5,3,0,-30,110,True
2025-08-08T15:15:10.930889,35.0,0.0,398980.0,3,0,-30,110,True
2025-08-08T15:15:10.987647,36.0,0.0,402303.5,3,0,-30,110,True
2025-08-08T15:15:11.044253,36.0,0.0,399209.5,3,0,-30,110,True
2025-08-08T15:15:11.102108,50.0,0.0,370164.5,5,0,-30,100,True
2025-08-08T15:15:11.160701,50.0,0.0,365149.5,5,0,-30,100,True
2025-08-08T15:15:11.218632,50.0,0.0,364083.0,5,0,-30,100,True
2025-08-08T15:15:11.276985,52.0,0.0,359673.5,5,0,-30,100,True
2025-08-08T15:15:11.334323,52.0,0.0,358600.5,5,0,-30,100,True
2025-08-08T15:15:11.392334,53.0,1.0,357471.0,5,0,-30,100,True
2025-08-08T15:15:11.451796,53.0,1.0,356319.5,5,0,-30,100,True
2025-08-08T15:15:11.514057,403.0,-152.0,-119598.5,40,19,30,100,True
2025-08-08T15:15:11.574584,53.0,0.0,241842.5,5,0,-30,100,True
2025-08-08T15:15:11.634628,56.0,0.0,245298.0,5,0,-30,100,True
2025-08-08T15:15:11.692206,-100.0,-132.0,-67289.0,-10,16,30,100,True
2025-08-08T15:15:11.747873,-87.0,-134.0,-68333.0,-8,16,30,100,True
2025-08-08T15:15:11.803480,-80.0,-139.0,-70800.0,-8,17,30,100,True
2025-08-08T15:15:11.860648,-79.0,-135.0,-72557.0,-7,16,30,100,True
2025-08-08T15:15:11.916643,-69.0,-142.0,-69802.5,-6,17,30,100,True
2025-08-08T15:15:11.973576,-69.0,-142.0,-70104.5,-6,17,30,100,True
2025-08-08T15:15:12.030829,-69.0,-145.0,-70726.0,-6,18,30,100,True
2025-08-08T15:15:12.086539,-57.0,-150.0,-83300.5,-5,18,30,100,True
2025-08-08T15:15:12.143801,-84.0,-128.0,-91735.5,-8,16,30,100,True
2025-08-08T15:15:12.200482,-84.0,-128.0,-91758.5,-8,16,30,100,True
2025-08-08T15:15:12.260570,-75.0,-123.0,-96921.5,-7,15,30,100,True
2025-08-08T15:15:12.316959,-74.0,-122.0,-96001.5,-7,15,30,100,True
2025-08-08T15:15:12.372405,-73.0,-122.0,-96010.0,-7,15,30,100,True
2025-08-08T15:15:12.429948,-73.0,-121.0,-96087.5,-7,15,30,100,True
2025-08-08T15:15:12.486560,-72.0,-121.0,-96170.0,-7,15,30,100,True
2025-08-08T15:15:12.544873,-72.0,-120.0,-96264.5,-7,15,30,100,True
2025-08-08T15:15:12.603573,-71.0,-120.0,-96373.0,-7,15,30,100,True
2025-08-08T15:15:12.661386,-71.0,-119.0,-96530.5,-7,14,30,100,True
2025-08-08T15:15:12.716955,-70.0,-119.0,-96767.5,-7,14,30,100,True
2025-08-08T15:15:12.773807,-70.0,-118.0,-97106.5,-7,14,30,100,True
2025-08-08T15:15:12.829896,-72.0,-122.0,-94680.5,-7,15,30,110,True
2025-08-08T15:15:12.888962,10.0,-150.0,-58421.5,0,18,29,110,True
2025-08-08T15:15:12.947772,28.0,-142.0,-45942.5,0,17,22,110,True
2025-08-08T15:15:13.002976,38.0,-137.0,-35128.5,3,17,17,110,True
2025-08-08T15:15:13.063337,41.0,-139.0,-34121.5,4,17,17,110,True
2025-08-08T15:15:13.118888,45.0,-134.0,-23476.0,4,16,11,110,True
2025-08-08T15:15:13.177059,42.0,-133.0,-20683.0,4,16,10,110,True
2025-08-08T15:15:13.234515,42.0,-133.0,-20848.0,4,16,10,110,True
2025-08-08T15:15:13.291008,42.0,-129.0,-10104.0,4,16,5,110,True
2025-08-08T15:15:13.346949,34.0,-128.0,-2836.5,3,16,0,110,True
2025-08-08T15:15:13.405728,29.0,-126.0,-2414.5,0,15,0,110,True
2025-08-08T15:15:13.461332,26.0,-122.0,7602.5,0,15,-3,110,True
2025-08-08T15:15:13.517888,19.0,-120.0,20164.5,0,15,-10,110,True
2025-08-08T15:15:13.573740,15.0,-117.0,37237.0,0,14,-18,110,True
2025-08-08T15:15:13.630522,15.0,-115.0,43941.5,0,14,-21,110,True
2025-08-08T15:15:13.685894,13.0,-111.0,52203.5,0,13,-26,110,True
2025-08-08T15:15:13.743693,6.0,-108.0,59343.5,0,13,-29,110,True
2025-08-08T15:15:13.799671,8.0,-106.0,63170.0,0,13,-30,110,True
2025-08-08T15:15:13.856050,5.0,-101.0,74640.5,0,12,-30,110,True
2025-08-08T15:15:13.913333,4.0,-96.0,79826.5,0,12,-30,110,True
2025-08-08T15:15:13.972821,3.0,-93.0,79406.5,0,11,-30,110,True
2025-08-08T15:15:14.029340,2.0,-94.0,85638.5,0,11,-30,110,True
2025-08-08T15:15:14.085829,0.0,-90.0,97132.0,0,11,-30,110,True
2025-08-08T15:15:14.146185,-2.0,-89.0,100785.5,0,11,-30,110,True
2025-08-08T15:15:14.204232,-2.0,-89.0,100885.5,0,11,-30,110,True
2025-08-08T15:15:14.263884,-3.0,-89.0,104367.5,0,11,-30,110,True
2025-08-08T15:15:14.322837,-3.0,-86.0,103266.0,0,10,-30,110,True
2025-08-08T15:15:14.380278,-4.0,-87.0,99358.5,0,10,-30,110,True
2025-08-08T15:15:14.441768,-3.0,-89.0,99735.5,0,11,-30,110,True
2025-08-08T15:15:14.501035,-1.0,-94.0,100067.0,0,11,-30,110,True
2025-08-08T15:15:14.557270,-3.0,-94.0,91417.0,0,11,-30,110,True
2025-08-08T15:15:14.614235,-2.0,-96.0,86328.0,0,12,-30,110,True
2025-08-08T15:15:14.674482,-5.0,-98.0,83239.5,0,12,-30,110,True
2025-08-08T15:15:14.731967,-5.0,-100.0,80150.5,0,12,-30,110,True
2025-08-08T15:15:14.788710,7.0,-102.0,72534.5,0,12,-30,110,True
2025-08-08T15:15:14.846235,-3.0,-105.0,68105.0,0,13,-30,110,True
2025-08-08T15:15:14.905682,4.0,-109.0,63683.5,0,13,-30,110,True
2025-08-08T15:15:14.962683,9.0,-113.0,56578.0,0,14,-28,110,True
2025-08-08T15:15:15.020875,-3.0,-113.0,52522.5,0,14,-26,110,True
2025-08-08T15:15:15.078787,5.0,-115.0,39571.0,0,14,-19,110,True
2025-08-08T15:15:15.134020,16.0,-117.0,36410.0,0,14,-18,110,True
2025-08-08T15:15:15.191682,15.0,-118.0,31144.5,0,14,-15,110,True
2025-08-08T15:15:15.251290,5.0,-119.0,23733.5,0,14,-11,110,True
2025-08-08T15:15:15.309251,12.0,-121.0,14992.5,0,15,-7,110,True
2025-08-08T15:15:15.366245,13.0,-122.0,4933.0,0,15,-2,110,True
2025-08-08T15:15:15.422077,18.0,-123.0,-1369.0,0,15,0,110,True
2025-08-08T15:15:15.479813,20.0,-129.0,-5863.5,0,16,2,110,True
2025-08-08T15:15:15.535891,17.0,-129.0,-11937.0,0,16,5,110,True
2025-08-08T15:15:15.592692,23.0,-133.0,-16036.0,0,16,8,110,True
2025-08-08T15:15:15.648315,23.0,-133.0,-16148.0,0,16,8,110,True
2025-08-08T15:15:15.705598,19.0,-134.0,-26855.5,0,16,13,110,True
2025-08-08T15:15:15.763070,18.0,-134.0,-31016.5,0,16,15,110,True
2025-08-08T15:15:15.819896,18.0,-137.0,-32345.5,0,17,16,110,True
2025-08-08T15:15:15.876628,19.0,-137.0,-33858.0,0,17,16,110,True
2025-08-08T15:15:15.932785,19.0,-137.0,-35064.5,0,17,17,110,True
2025-08-08T15:15:15.988921,28.0,-135.0,-36286.5,0,16,18,110,True
2025-08-08T15:15:16.045547,20.0,-136.0,-40288.0,0,17,20,110,True
2025-08-08T15:15:16.102442,20.0,-135.0,-40621.0,0,16,20,110,True
2025-08-08T15:15:16.162369,21.0,-135.0,-40759.0,0,16,20,110,True
2025-08-08T15:15:16.220470,26.0,-135.0,-39163.0,0,16,19,110,True
2025-08-08T15:15:16.276636,25.0,-136.0,-41425.5,0,17,20,110,True
2025-08-08T15:15:16.333285,27.0,-136.0,-42605.5,0,17,21,110,True
2025-08-08T15:15:16.389213,27.0,-135.0,-45185.5,0,16,22,110,True
2025-08-08T15:15:16.445723,27.0,-135.0,-45376.5,0,16,22,110,True
2025-08-08T15:15:16.501597,21.0,-136.0,-46489.0,0,17,23,110,True
2025-08-08T15:15:16.566055,22.0,-136.0,-48356.0,0,17,24,120,True
2025-08-08T15:15:16.622900,23.0,-135.0,-49677.5,0,16,24,120,True
2025-08-08T15:15:16.681180,22.0,-128.0,-52696.5,0,16,26,120,True
2025-08-08T15:15:16.737817,20.0,-120.0,-51172.0,0,15,25,120,True
2025-08-08T15:15:16.795912,10.0,-108.0,-46644.0,0,13,23,120,True
2025-08-08T15:15:16.853354,3.0,-94.0,-39725.0,0,11,19,120,True
2025-08-08T15:15:16.912224,3.0,-93.0,-39749.0,0,11,19,120,True
2025-08-08T15:15:16.973870,-5.0,-86.0,-32306.5,0,10,16,120,True
2025-08-08T15:15:17.031209,-12.0,-84.0,-32566.0,0,10,16,120,True
2025-08-08T15:15:17.088448,-12.0,-84.0,-32599.5,0,10,16,120,True
2025-08-08T15:15:17.146794,-14.0,-84.0,-34149.0,0,10,17,120,True
2025-08-08T15:15:17.203783,-11.0,-82.0,-34976.5,0,10,17,120,True
2025-08-08T15:15:17.261104,-3.0,-83.0,-32426.5,0,10,16,120,True
2025-08-08T15:15:17.316787,-5.0,-80.0,45857.0,0,10,-22,120,True
2025-08-08T15:15:17.374815,-7.0,-81.0,-26570.0,0,10,13,120,True
2025-08-08T15:15:17.432406,-27.0,-80.0,-24168.0,0,10,12,120,True
2025-08-08T15:15:17.488539,-16.0,-81.0,-17342.5,0,10,8,120,True
2025-08-08T15:15:17.547517,-21.0,-80.0,-12619.5,0,10,6,120,True
2025-08-08T15:15:17.606146,-23.0,-81.0,-11281.0,0,10,5,120,True
2025-08-08T15:15:17.663235,-39.0,-80.0,-13934.0,-3,10,6,120,True
2025-08-08T15:15:17.720079,-44.0,-83.0,79457.5,-4,10,-30,120,True
2025-08-08T15:15:17.776929,-55.0,-84.0,-6173.5,-5,10,3,120,True
2025-08-08T15:15:17.839165,-55.0,-86.0,-9764.0,-5,10,4,120,True
2025-08-08T15:15:17.895812,-50.0,-87.0,-11365.0,-5,10,5,120,True
2025-08-08T15:15:17.952540,-60.0,-87.0,-15111.5,-6,10,7,120,True
2025-08-08T15:15:18.010105,-61.0,-89.0,-15167.0,-6,11,7,120,True
2025-08-08T15:15:18.068728,-58.0,-89.0,-30421.0,-5,11,15,120,True
2025-08-08T15:15:18.125768,-63.0,-93.0,-19926.0,-6,11,9,120,True
2025-08-08T15:15:18.184621,-67.0,-95.0,-10815.0,-6,11,5,120,True
2025-08-08T15:15:18.244936,-71.0,-97.0,-13727.0,-7,12,6,120,True
2025-08-08T15:15:18.302288,73.0,3.0,-123874.0,7,0,30,120,True
2025-08-08T15:15:18.359922,-83.0,-97.0,-15475.0,-8,12,7,120,True
2025-08-08T15:15:18.417994,-85.0,-98.0,-15760.0,-8,12,7,120,True
2025-08-08T15:15:18.473873,-87.0,-98.0,-18841.0,-8,12,9,120,True
2025-08-08T15:15:18.531532,-122.0,-97.0,-14978.5,-12,12,7,120,True
2025-08-08T15:15:18.589328,-122.0,-97.0,-15037.0,-12,12,7,120,True
2025-08-08T15:15:18.647309,-121.0,-96.0,-15124.0,-12,12,7,120,True
2025-08-08T15:15:18.707396,-98.0,-98.0,-18425.5,-9,12,9,120,True
2025-08-08T15:15:18.766044,-115.0,-92.0,-9105.0,-11,11,4,120,True
2025-08-08T15:15:18.822937,-142.0,-100.0,-14830.0,-14,12,7,120,True
2025-08-08T15:15:18.878931,-145.0,-99.0,-8848.0,-14,12,4,120,True
2025-08-08T15:15:18.936067,-142.0,-97.0,-13273.5,-14,12,6,120,True
2025-08-08T15:15:18.993996,-148.0,-99.0,5371.5,-14,12,-2,120,True
2025-08-08T15:15:19.052442,-153.0,-99.0,-4183.0,-15,12,2,120,True
2025-08-08T15:15:19.110506,-140.0,-98.0,-36064.5,-14,12,18,120,True
2025-08-08T15:15:19.170443,-69.0,-27.0,-100021.5,-6,0,30,120,True
2025-08-08T15:15:19.228739,-44.0,15.0,-113371.5,-4,0,30,120,True
2025-08-08T15:15:19.286280,-76.0,-256.0,-112380.0,-7,32,30,120,True
2025-08-08T15:15:19.343307,-88.0,-258.0,-114707.5,-8,32,30,120,True
2025-08-08T15:15:19.399614,-90.0,-195.0,-112481.0,-9,24,30,120,True
2025-08-08T15:15:19.455933,-93.0,-95.0,-113336.0,-9,11,30,120,True
2025-08-08T15:15:19.512578,-106.0,-97.0,-116554.0,-10,12,30,120,True
2025-08-08T15:15:19.569495,-111.0,-96.0,-120989.0,-11,12,30,120,True
2025-08-08T15:15:19.625797,-97.0,-89.0,-123190.5,-9,11,30,120,True
2025-08-08T15:15:19.681788,-103.0,-92.0,-123581.5,-10,11,30,120,True
2025-08-08T15:15:19.740217,-102.0,-92.0,-123610.0,-10,11,30,120,True
2025-08-08T15:15:19.795873,-119.0,-91.0,-125009.0,-11,11,30,120,True
2025-08-08T15:15:19.854538,-129.0,-90.0,-126201.0,-12,11,30,120,True
2025-08-08T15:15:19.912096,-132.0,-90.0,-125113.0,-13,11,30,120,True
2025-08-08T15:15:19.967932,-131.0,-90.0,-125120.5,-13,11,30,120,True
2025-08-08T15:15:20.023737,-131.0,-89.0,-125136.5,-13,11,30,120,True
2025-08-08T15:15:20.080031,-133.0,-95.0,-125104.0,-13,11,30,120,True
2025-08-08T15:15:20.135797,-132.0,-94.0,-125134.5,-13,11,30,120,True
2025-08-08T15:15:20.193904,-125.0,-58.0,-126508.5,-12,7,30,120,True
2025-08-08T15:15:20.249933,-119.0,-42.0,-124031.0,-11,5,30,120,True
2025-08-08T15:15:20.306042,-117.0,-42.0,-123946.0,-11,5,30,120,True
2025-08-08T15:15:20.362010,-108.0,-31.0,-123889.0,-10,3,30,120,True
2025-08-08T15:15:20.419368,-108.0,-28.0,-123597.5,-10,0,30,120,True
2025-08-08T15:15:20.478777,-104.0,-20.0,-123195.0,-10,0,30,120,True
2025-08-08T15:15:20.536849,-97.0,-16.0,-123300.5,-9,0,30,120,True
2025-08-08T15:15:20.593819,-95.0,-10.0,-122693.5,-9,0,30,120,True
2025-08-08T15:15:20.651841,-92.0,-2.0,-122093.5,-9,0,30,120,True
2025-08-08T15:15:20.708117,-93.0,-43.0,-123142.0,-9,5,30,120,True
2025-08-08T15:15:20.764090,-92.0,-36.0,-122548.0,-9,4,30,120,True
2025-08-08T15:15:20.820380,-91.0,-29.0,-121663.0,-9,0,30,120,True
2025-08-08T15:15:20.876826,-86.0,-21.0,-120224.5,-8,0,30,120,True
2025-08-08T15:15:20.932982,-85.0,-15.0,-119880.5,-8,0,30,120,True
2025-08-08T15:15:20.989639,-118.0,-101.0,-118804.0,-11,12,30,120,True
2025-08-08T15:15:21.045482,-169.0,-20.0,-114197.5,-16,0,30,120,True
2025-08-08T15:15:21.101378,-219.0,7.0,-112825.0,-21,0,30,120,True
2025-08-08T15:15:21.156571,-312.0,64.0,-115231.5,-31,-8,30,120,True
2025-08-08T15:15:21.218854,-439.0,157.0,-121678.0,-43,-19,30,120,True
2025-08-08T15:15:27.274902,388.0,118.0,-121254.5,38,-14,30,120,True
2025-08-08T15:15:27.330732,376.0,118.0,-112975.0,37,-14,30,120,True
2025-08-08T15:15:27.385664,376.0,119.0,-113171.0,37,-14,30,120,True
2025-08-08T15:15:27.442555,364.0,113.0,-106046.5,36,-14,30,120,True
2025-08-08T15:15:27.499928,364.0,113.0,-106290.0,36,-14,30,120,True
2025-08-08T15:15:27.555712,376.0,153.0,-114299.0,37,-19,30,120,True
2025-08-08T15:15:27.611979,376.0,153.0,-114565.0,37,-19,30,120,True
2025-08-08T15:15:27.670149,388.0,145.0,-112585.5,38,-18,30,120,True
2025-08-08T15:15:27.725770,278.0,-55.0,-119118.5,27,6,30,120,True
2025-08-08T15:15:27.781580,267.0,-81.0,-118178.5,26,10,30,120,True
2025-08-08T15:15:27.840337,208.0,-178.0,-114978.5,20,22,30,120,True
2025-08-08T15:15:27.896968,196.0,-182.0,-114923.0,19,22,30,120,True
2025-08-08T15:15:27.953265,197.0,-175.0,-111828.0,19,21,30,120,True
2025-08-08T15:15:28.008160,173.0,-169.0,-105701.0,17,21,30,120,True
2025-08-08T15:15:28.064402,173.0,-169.0,-105806.0,17,21,30,120,True
2025-08-08T15:15:28.121733,126.0,-161.0,-97912.0,12,20,30,130,True
2025-08-08T15:15:28.178324,93.0,-151.0,-91407.5,9,18,30,130,True
2025-08-08T15:15:28.238102,84.0,-148.0,-97171.0,8,18,30,130,True
2025-08-08T15:15:28.295672,72.0,-138.0,-101373.0,7,17,30,130,True
2025-08-08T15:15:28.351890,65.0,-134.0,-103898.0,6,16,30,130,True
2025-08-08T15:15:28.406938,44.0,-131.0,-110557.5,4,16,30,130,True
2025-08-08T15:15:28.466513,44.0,-130.0,-113336.5,4,16,30,130,True
2025-08-08T15:15:28.523716,43.0,-128.0,-115472.0,4,16,30,130,True
2025-08-08T15:15:28.579968,43.0,-130.0,-116739.0,4,16,30,130,True
2025-08-08T15:15:28.637649,42.0,-146.0,-121538.5,4,18,30,130,True
2025-08-08T15:15:28.694111,42.0,-146.0,-121583.0,4,18,30,130,True
2025-08-08T15:15:28.750533,43.0,-207.0,-125222.0,4,25,30,130,True
2025-08-08T15:15:28.808085,39.0,-154.0,-123727.5,3,19,30,130,True
2025-08-08T15:15:29.501640,48.0,0.0,-127501.5,4,0,30,130,True
2025-08-08T15:15:29.560272,2.0,-46.0,-100943.0,0,5,30,130,True
2025-08-08T15:15:29.616030,2.0,-46.0,-100961.5,0,5,30,130,True
2025-08-08T15:15:29.673748,3.0,-45.0,-101008.5,0,5,30,130,True
2025-08-08T15:15:29.729895,-46.0,-37.0,-91599.5,-4,4,30,130,True
2025-08-08T15:15:29.786580,-74.0,-68.0,-46894.0,-7,8,23,130,True
2025-08-08T15:15:29.842839,-74.0,-67.0,-46913.0,-7,8,23,130,True
2025-08-08T15:15:29.900440,-76.0,-60.0,-25573.5,-7,7,12,130,True
2025-08-08T15:15:29.957864,-38.0,-83.0,56752.5,-3,10,-28,130,True
2025-08-08T15:15:30.015743,-38.0,-83.0,56696.5,-3,10,-28,130,True
2025-08-08T15:15:30.073857,-27.0,-72.0,153030.5,0,9,-30,130,True
2025-08-08T15:15:30.130934,-31.0,-71.0,166050.5,-3,8,-30,130,True
2025-08-08T15:15:30.188008,-32.0,-61.0,186284.0,-3,7,-30,130,True
2025-08-08T15:15:30.243956,-32.0,-61.0,185680.5,-3,7,-30,130,True
2025-08-08T15:15:30.300371,-27.0,-61.0,210217.0,0,7,-30,130,True
2025-08-08T15:15:30.358061,-24.0,-60.0,216803.0,0,7,-30,130,True
2025-08-08T15:15:30.415764,-24.0,-60.0,215311.0,0,7,-30,130,True
2025-08-08T15:15:30.473894,-21.0,-55.0,223581.5,0,6,-30,130,True
2025-08-08T15:15:30.530472,-13.0,-52.0,230783.5,0,6,-30,130,True
2025-08-08T15:15:30.586866,-8.0,-52.0,236308.0,0,6,-30,130,True
2025-08-08T15:15:30.643865,-5.0,-50.0,243440.5,0,6,-30,130,True
2025-08-08T15:15:30.700945,0.0,-50.0,248100.5,0,6,-30,130,True
2025-08-08T15:15:30.761058,0.0,-48.0,253580.0,0,6,-30,130,True
2025-08-08T15:15:30.817876,0.0,-49.0,258821.5,0,6,-30,130,True
2025-08-08T15:15:30.875767,0.0,-49.0,259211.0,0,6,-30,130,True
2025-08-08T15:15:30.932392,0.0,-49.0,261018.5,0,6,-30,130,True
2025-08-08T15:15:30.989319,0.0,-48.0,264095.0,0,6,-30,130,True
2025-08-08T15:15:31.045607,0.0,-46.0,267619.5,0,5,-30,120,True
2025-08-08T15:15:31.103791,0.0,-41.0,271189.5,0,5,-30,120,True
2025-08-08T15:15:31.161164,0.0,-40.0,278305.0,0,5,-30,120,True
2025-08-08T15:15:31.217269,0.0,-33.0,291183.5,0,4,-30,120,True
2025-08-08T15:15:31.275035,0.0,-32.0,291781.5,0,4,-30,120,True
2025-08-08T15:15:31.331034,0.0,-34.0,287027.5,0,4,-30,120,True
2025-08-08T15:15:31.387016,0.0,-39.0,274464.0,0,4,-30,120,True
2025-08-08T15:15:31.442689,0.0,-42.0,268538.5,0,5,-30,120,True
2025-08-08T15:15:31.499009,0.0,-44.0,270291.5,0,5,-30,130,True
2025-08-08T15:15:31.555480,0.0,-46.0,265917.0,0,5,-30,130,True
2025-08-08T15:15:31.610495,2.0,-50.0,251222.0,0,6,-30,130,True
2025-08-08T15:15:31.668155,2.0,-50.0,249681.5,0,6,-30,130,True
2025-08-08T15:15:31.724134,3.0,-49.0,248131.5,0,6,-30,130,True
2025-08-08T15:15:31.783935,3.0,-49.0,246534.5,0,6,-30,130,True
2025-08-08T15:15:31.841727,23.0,-60.0,218885.0,0,7,-30,130,True
2025-08-08T15:15:31.897813,36.0,-63.0,201566.0,3,7,-30,130,True
2025-08-08T15:15:31.954550,36.0,-63.0,200090.0,3,7,-30,130,True
2025-08-08T15:15:32.011078,41.0,-65.0,184049.5,4,8,-30,130,True
2025-08-08T15:15:32.067491,44.0,-65.0,179412.5,4,8,-30,130,True
2025-08-08T15:15:32.127757,46.0,-67.0,171292.0,4,8,-30,130,True
2025-08-08T15:15:32.182948,62.0,-88.0,145535.5,6,11,-30,130,True
2025-08-08T15:15:32.240375,70.0,-95.0,138944.0,7,11,-30,130,True
2025-08-08T15:15:32.296415,76.0,-95.0,133603.0,7,11,-30,130,True
2025-08-08T15:15:32.351932,83.0,-104.0,118256.5,8,13,-30,130,True
2025-08-08T15:15:32.409121,89.0,-105.0,109993.0,8,13,-30,130,True
2025-08-08T15:15:32.466708,90.0,-105.0,105234.5,9,13,-30,130,True
2025-08-08T15:15:32.523379,90.0,-105.0,104253.0,9,13,-30,130,True
2025-08-08T15:15:32.580760,92.0,-109.0,100963.0,9,13,-30,130,True
2025-08-08T15:15:32.638275,90.0,-111.0,93384.5,9,13,-30,120,True
2025-08-08T15:15:32.696303,88.0,-113.0,85499.5,8,14,-30,120,True
2025-08-08T15:15:32.751893,64.0,-119.0,75292.5,6,14,-30,120,True
2025-08-08T15:15:32.807200,49.0,-120.0,66481.0,4,15,-30,120,True
2025-08-08T15:15:32.864569,41.0,-121.0,59466.0,4,15,-29,120,True
2025-08-08T15:15:32.920830,30.0,-125.0,50185.5,3,15,-25,120,True
2025-08-08T15:15:32.976995,25.0,-126.0,48334.0,0,15,-24,120,True
2025-08-08T15:15:33.034648,17.0,-128.0,41904.5,0,16,-20,120,True
2025-08-08T15:15:33.090127,8.0,-127.0,40029.5,0,15,-20,120,True
2025-08-08T15:15:33.145579,-14.0,-127.0,36647.5,0,15,-18,120,True
2025-08-08T15:15:33.205638,-21.0,-126.0,37685.0,0,15,-18,120,True
2025-08-08T15:15:33.262100,-38.0,-121.0,42003.5,-3,15,-21,120,True
2025-08-08T15:15:33.318938,-48.0,-116.0,44764.5,-4,14,-22,120,True
2025-08-08T15:15:33.375484,-52.0,-112.0,41336.0,-5,14,-20,120,True
2025-08-08T15:15:33.432123,-55.0,-112.0,34473.0,-5,14,-17,120,True
2025-08-08T15:15:33.489202,-49.0,-113.0,25909.5,-4,14,-12,130,True
2025-08-08T15:15:33.547020,-46.0,-112.0,11468.5,-4,14,-5,130,True
2025-08-08T15:15:33.606620,-57.0,-114.0,-13622.0,-5,14,6,130,True
2025-08-08T15:15:33.663136,-56.0,-113.0,-15004.5,-5,14,7,130,True
2025-08-08T15:15:33.718712,-53.0,-115.0,-17881.0,-5,14,8,130,True
2025-08-08T15:15:33.774688,-43.0,-114.0,-20313.5,-4,14,10,130,True
2025-08-08T15:15:33.830855,-39.0,-115.0,-19528.5,-3,14,9,130,True
2025-08-08T15:15:33.886992,-29.0,-114.0,-21356.0,0,14,10,130,True
2025-08-08T15:15:33.942767,-48.0,-113.0,-16884.0,-4,14,8,130,True
2025-08-08T15:15:33.999100,15.0,-112.0,-17050.5,0,14,8,130,True
2025-08-08T15:15:34.057120,-20.0,-107.0,-20272.0,0,13,10,130,True
2025-08-08T15:15:34.113431,-3.0,-105.0,-22285.0,0,13,11,130,True
2025-08-08T15:15:34.170771,-3.0,-100.0,-16725.0,0,12,8,130,True
2025-08-08T15:15:34.226760,5.0,-100.0,-18096.5,0,12,9,130,True
